subject;variables.currentgroupnumber;blockcode;blocknum;trialcode;trialnum;response;correct;latency;stimulusnumber1;stimulusitem1;stimulusnumber2;stimulusitem2;stimulusnumber3;stimulusitem3;sdlatency;percentcorrect;meanlatency
77;1;frabo;12;frabo;38;1;0;5832;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;4385,34106828719;0;6670,65789473684
77;1;frabo;12;frabo;39;1;0;3588;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;4355,31774546561;0;6591,61538461538
77;1;frabo;12;frabo;40;1;0;5621;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;4301,8560785448;0;6567,35
77;1;frabo;12;frabo;41;1;0;8330;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;4256,65308434782;0;6610,34146341463
77;1;frabo;12;frabo;42;1;0;3667;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;4228,88098592849;0;6540,2619047619
77;1;frabo;12;frabo;43;1;0;3773;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;4199,49107355343;0;6475,90697674419
77;1;frabo;12;frabo;44;3;0;4183;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;4164,74236942692;0;6423,79545454546
77;1;frabo;12;frabo;45;2;0;3214;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;4144,85506161774;0;6352,46666666667
77;1;frabo;12;frabo;46;1;0;2974;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;4128,70208009534;0;6279,02173913044
77;1;frabo;12;frabo;47;5;0;3863;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;4098,75671792648;0;6227,6170212766
77;1;frabo;12;frabo;48;5;0;5808;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;4055,37078938063;0;6218,875
77;1;frabo;12;frabo;49;1;0;2426;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;4049,32048364311;0;6141,4693877551
77;1;mc1;13;mc1;1;1;1;9435;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;9435
78;2;intro;1;intro;1;57;0;1549687;1;humfak_leiste.jpg;1; ;1; ;0;0;1549687
78;2;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;1011153,50470861;0;834693,5
78;2;code;2;invalidcode;2;0;0;1700;1;Ungültiger Code. Bitte versuchen Sie es noch einmal.;0;0;0;0;26699,6449508228;0;20579,5
78;2;code;2;sex;5;2;0;2480;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;24479,8235246907;20;20589,4
78;2;prime_instr;3;pre_prime;1;25;0;11633;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;11633
78;2;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;1366,8374080336;0;10666,5
78;2;primekeine;4;gedanken_instr;1;28;0;159084;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, drücken Sie eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;159084
78;2;ipanat1;5;ipanat1;1;3;0;6970;1;Freude;0;0;0;0;0;0;6970
78;2;ipanat1;5;ipanat1;2;5;0;5272;2;Ärger;0;0;0;0;1200,66731445476;0;6121
78;2;ipanat1;5;ipanat1;3;6;0;2492;3;Angst;0;0;0;0;2260,68160812914;0;4911,33333333333
78;2;ipanat1;5;ipanat1;4;7;0;3249;4;Scham;0;0;0;0;2024,34160078448;0;4495,75
78;2;ipanat1;5;ipanat1;5;1;0;3654;5;Gute Laune;0;0;0;0;1793,0916875609;0;4327,4
78;2;ipanat1;5;ipanat1;6;6;0;3090;6;Gereiztheit;0;0;0;0;1681,46821756067;0;4121,16666666667
78;2;ipanat1;5;ipanat1;7;5;0;2658;7;Furcht;0;0;0;0;1631,54818383965;0;3912,14285714286
78;2;ipanat1;5;ipanat1;8;6;0;1728;8;Bedauern;0;0;0;0;1696,46131171414;0;3639,125
78;2;ipanat1;5;ipanat1;9;1;0;1896;9;Begeisterung;0;0;0;0;1689,92389703731;0;3445,44444444444
78;2;ipanat1;5;ipanat1;10;4;0;2882;10;Wut;0;0;0;0;1603,20737204448;0;3389,1
78;2;ipanat1;5;ipanat1;11;7;0;2556;11;Schrecken;0;0;0;0;1541,53898897999;0;3313,36363636364
78;2;ipanat1;5;ipanat1;12;6;0;1830;12;Schuldgefühl;0;0;0;0;1530,90669064269;0;3189,75
78;2;ipanat2;6;ipanat2;1;6;0;5792;1;Freude;0;0;0;0;0;0;5792
78;2;ipanat2;6;ipanat2;2;2;0;2102;2;Ärger;0;0;0;0;2609,22402257836;0;3947
78;2;ipanat2;6;ipanat2;3;2;0;2819;3;Angst;0;0;0;0;1956,56663571676;0;3571
78;2;ipanat2;6;ipanat2;4;1;0;3636;4;Scham;0;0;0;0;1597,86052269902;0;3587,25
78;2;ipanat2;6;ipanat2;5;4;0;2872;5;Gute Laune;0;0;0;0;1420,27645196279;0;3444,2
78;2;ipanat2;6;ipanat2;6;2;0;1984;6;Gereiztheit;0;0;0;0;1403,25057158965;0;3200,83333333333
78;2;ipanat2;6;ipanat2;7;2;0;1637;7;Furcht;0;0;0;0;1410,7780190546;0;2977,42857142857
78;2;ipanat2;6;ipanat2;8;2;0;3131;8;Bedauern;0;0;0;0;1307,25469564493;0;2996,625
78;2;ipanat2;6;ipanat2;9;3;0;4056;9;Begeisterung;0;0;0;0;1272,791322252;0;3114,33333333333
78;2;ipanat2;6;ipanat2;10;2;0;1975;10;Wut;0;0;0;0;1252,91900953112;0;3000,4
78;2;ipanat2;6;ipanat2;11;1;0;2463;11;Schrecken;0;0;0;0;1199,616552373;0;2951,54545454545
78;2;ipanat2;6;ipanat2;12;1;0;1806;12;Schuldgefühl;0;0;0;0;1190,63454879651;0;2856,08333333333
78;2;ipanat3;7;ipanat3;1;6;0;7987;1;Freude;0;0;0;0;0;0;7987
78;2;ipanat3;7;ipanat3;2;1;0;1643;2;Ärger;0;0;0;0;4485,88541984746;0;4815
78;2;ipanat3;7;ipanat3;3;1;0;1108;3;Angst;0;0;0;0;3826,51281630329;0;3579,33333333333
78;2;ipanat3;7;ipanat3;4;1;0;1965;4;Scham;0;0;0;0;3226,9156971738;0;3175,75
78;2;ipanat3;7;ipanat3;5;6;0;1821;5;Gute Laune;0;0;0;0;2859,51188142312;0;2904,8
78;2;ipanat3;7;ipanat3;6;1;0;1331;6;Gereiztheit;0;0;0;0;2637,09201583866;0;2642,5
78;2;ipanat3;7;ipanat3;7;1;0;1325;7;Furcht;0;0;0;0;2458,2888841825;0;2454,28571428571
78;2;ipanat3;7;ipanat3;8;1;0;1179;8;Bedauern;0;0;0;0;2320,16516884343;0;2294,875
78;2;ipanat3;7;ipanat3;9;6;0;2011;9;Begeisterung;0;0;0;0;2172,37761450444;0;2263,33333333333
78;2;ipanat3;7;ipanat3;10;1;0;1669;10;Wut;0;0;0;0;2056,74243242399;0;2203,9
78;2;ipanat3;7;ipanat3;11;1;0;853;11;Schrecken;0;0;0;0;1993,25695556521;0;2081,09090909091
78;2;ipanat3;7;ipanat3;12;1;0;1090;12;Schuldgefühl;0;0;0;0;1921,91048415136;0;1998,5
78;2;ipanat4;8;ipanat4;1;6;0;3004;1;Freude;0;0;0;0;0;0;3004
78;2;ipanat4;8;ipanat4;2;2;0;4031;2;Ärger;0;0;0;0;726,198664278584;0;3517,5
78;2;ipanat4;8;ipanat4;3;1;0;2173;3;Angst;0;0;0;0;930,721404789496;0;3069,33333333333
78;2;ipanat4;8;ipanat4;4;1;0;1447;4;Scham;0;0;0;0;1111,52429123254;0;2663,75
78;2;ipanat4;8;ipanat4;5;5;0;2550;5;Gute Laune;0;0;0;0;963,951502929478;0;2641
78;2;ipanat4;8;ipanat4;6;1;0;1689;6;Gereiztheit;0;0;0;0;945,733930165703;0;2482,33333333333
78;2;ipanat4;8;ipanat4;7;2;0;4860;7;Furcht;0;0;0;0;1246,17735495394;0;2822
78;2;ipanat4;8;ipanat4;8;2;0;2464;8;Bedauern;0;0;0;0;1160,65815688464;0;2777,25
78;2;ipanat4;8;ipanat4;9;5;0;2203;9;Begeisterung;0;0;0;0;1102,44128087521;0;2713,44444444444
78;2;ipanat4;8;ipanat4;10;1;0;3090;10;Wut;0;0;0;0;1046,19038526562;0;2751,1
78;2;ipanat4;8;ipanat4;11;1;0;1137;11;Schrecken;0;0;0;0;1105,40040462515;0;2604,36363636364
78;2;ipanat4;8;ipanat4;12;1;0;1155;12;Schuldgefühl;0;0;0;0;1133,96732823973;0;2483,58333333333
78;2;ipanat5;9;ipanat5;1;2;0;4881;1;Freude;0;0;0;0;0;0;4881
78;2;ipanat5;9;ipanat5;2;5;0;2546;2;Ärger;0;0;0;0;1651,09433407059;0;3713,5
78;2;ipanat5;9;ipanat5;3;5;0;1215;3;Angst;0;0;0;0;1855,77216633221;0;2880,66666666667
78;2;ipanat5;9;ipanat5;4;5;0;1117;4;Scham;0;0;0;0;1753,15627274544;0;2439,75
78;2;ipanat5;9;ipanat5;5;4;0;2030;5;Gute Laune;0;0;0;0;1529,29614529038;0;2357,8
78;2;ipanat5;9;ipanat5;6;3;0;5364;6;Gereiztheit;0;0;0;0;1837,71699852471;0;2858,83333333333
78;2;ipanat5;9;ipanat5;7;3;0;2493;7;Furcht;0;0;0;0;1683,28714693828;0;2806,57142857143
78;2;ipanat5;9;ipanat5;8;2;0;1719;8;Bedauern;0;0;0;0;1605,15659560947;0;2670,625
78;2;ipanat5;9;ipanat5;9;4;0;1764;9;Begeisterung;0;0;0;0;1531,59773149189;0;2569,88888888889
78;2;ipanat5;9;ipanat5;10;2;0;2852;10;Wut;0;0;0;0;1446,75732818834;0;2598,1
78;2;ipanat5;9;ipanat5;11;3;0;1929;11;Schrecken;0;0;0;0;1387,26191405294;0;2537,27272727273
78;2;ipanat5;9;ipanat5;12;4;0;2270;12;Schuldgefühl;0;0;0;0;1324,95070234193;0;2515
78;2;ipanat6;10;ipanat6;1;5;0;10703;1;Freude;0;0;0;0;0;0;10703
78;2;ipanat6;10;ipanat6;2;2;0;1694;2;Ärger;0;0;0;0;6370,32499170961;0;6198,5
78;2;ipanat6;10;ipanat6;3;2;0;1586;3;Angst;0;0;0;0;5232,80412398553;0;4661
78;2;ipanat6;10;ipanat6;4;2;0;1008;4;Scham;0;0;0;0;4646,60394804636;0;3747,75
78;2;ipanat6;10;ipanat6;5;5;0;1790;5;Gute Laune;0;0;0;0;4118,22209211694;0;3356,2
78;2;ipanat6;10;ipanat6;6;1;0;1437;6;Gereiztheit;0;0;0;0;3765,85855638082;0;3036,33333333333
78;2;ipanat6;10;ipanat6;7;1;0;1392;7;Furcht;0;0;0;0;3493,47066478513;0;2801,42857142857
78;2;ipanat6;10;ipanat6;8;1;0;765;8;Bedauern;0;0;0;0;3313,4937296498;0;2546,875
78;2;ipanat6;10;ipanat6;9;6;0;1583;9;Begeisterung;0;0;0;0;3116,09755053407;0;2439,77777777778
78;2;ipanat6;10;ipanat6;10;1;0;1461;10;Wut;0;0;0;0;2954,14429986831;0;2341,9
78;2;ipanat6;10;ipanat6;11;1;0;779;11;Schrecken;0;0;0;0;2841,88869656015;0;2199,81818181818
78;2;ipanat6;10;ipanat6;12;1;0;924;12;Schuldgefühl;0;0;0;0;2734,54970532793;0;2093,5
78;2;gefühlsfb;11;gefühlsfb;1;6;0;2871;1;...freudig;0;0;0;0;0;0;2871
78;2;gefühlsfb;11;gefühlsfb;2;1;0;2646;2;...verärgert;0;0;0;0;159,099025766973;0;2758,5
78;2;gefühlsfb;11;gefühlsfb;3;1;0;1494;3;...verängstigt;0;0;0;0;738,676519188203;0;2337
78;2;gefühlsfb;11;gefühlsfb;4;1;0;1223;4;...beschämt;0;0;0;0;820,981729394753;0;2058,5
78;2;gefühlsfb;11;gefühlsfb;5;6;0;1518;5;...gut gelaunt;0;0;0;0;750,956922865753;0;1950,4
78;2;gefühlsfb;11;gefühlsfb;6;1;0;1856;6;...gereizt;0;0;0;0;672,780994578969;0;1934,66666666667
78;2;gefühlsfb;11;gefühlsfb;7;1;0;1075;7;...furchtsam;0;0;0;0;694,816865217358;0;1811,85714285714
78;2;gefühlsfb;11;gefühlsfb;8;2;0;4076;8;...voller Bedauern;0;0;0;0;1026,9353071153;0;2094,875
78;2;gefühlsfb;11;gefühlsfb;9;4;0;2745;9;...begeistert;0;0;0;0;984,750786296264;0;2167,11111111111
78;2;gefühlsfb;11;gefühlsfb;10;2;0;2757;10;...wütend;0;0;0;0;946,986149141933;0;2226,1
78;2;gefühlsfb;11;gefühlsfb;11;2;0;1499;11;...erschreckt;0;0;0;0;924,751750471444;0;2160
78;2;gefühlsfb;11;gefühlsfb;12;1;0;1449;12;...schuldig;0;0;0;0;905,290121754046;0;2100,75
78;2;frabo;12;frabo;1;4;0;5327;1;Das Verhältnis von Deutschen und Juden ist nach wie vor von der Vergangenheit geprägt.;0;0;0;0;0;0;5327
78;2;frabo;12;frabo;2;1;0;5562;2;Reparationsforderungen an Deutschland nützen oft gar nicht mehr den Opfern, sondern einer Holocaust-Industrie von findigen Anwälten.;0;0;0;0;166,170093578839;0;5444,5
78;2;frabo;12;frabo;3;7;0;3237;3;Ich bedauere die Dinge, die die Deutschen den Juden in der Vergangenheit angetan haben.;0;0;0;0;1279,905595477;0;4708,66666666667
78;2;frabo;12;frabo;4;1;0;4417;4;Durch ihr Verhalten sind die Juden an ihren Verfolgungen mitschuldig.;0;0;0;0;1055,16487653194;0;4635,75
78;2;frabo;12;frabo;5;1;0;5760;5;Ich habe das Bedürfnis, mich persönlich - und wenn es auch nur im Kleinen ist - für eine Entschädigung der Juden einzusetzen.;0;0;0;0;1042,98480334087;0;4860,6
78;2;frabo;12;frabo;6;1;0;3452;6;Juden haben zu viel Kontrolle und Einfluss an der Wall Street.;0;0;0;0;1095,87689393776;0;4625,83333333333
78;2;frabo;12;frabo;7;5;0;4592;7;Man kann für gewöhnlich am Aussehen erkennen, ob jemand Jude ist.;0;0;0;0;1000,47588676589;0;4621
78;2;frabo;12;frabo;8;2;0;6182;8;So etwas wie Schuld für die Dinge, die Deutsche den Juden angetan haben, habe ich auch schon einmal empfunden.;0;0;0;0;1078,21564732796;0;4816,125
78;2;frabo;12;frabo;9;1;0;2706;9;Die Juden besitzen wieder zu viel Macht und Einfluss in der Welt.;0;0;0;0;1229,62057155856;0;4581,66666666667
78;2;frabo;12;frabo;10;6;0;4803;10;Heute sollte man nicht mehr soviel über den Holocaust reden, sondern einen Schlussstrich unter die Vergangenheit ziehen.;0;0;0;0;1161,40832134478;0;4603,8
78;2;frabo;12;frabo;11;2;0;3641;11;Es reizt mich nicht besonders, Juden einmal persönlich kennen zu lernen.;0;0;0;0;1139,4093286356;0;4516,27272727273
78;2;frabo;12;frabo;12;6;0;4765;12;Die Deutschen mussten während des 2. Weltkriegs auch mehr als genug leiden.;0;0;0;0;1088,75433409011;0;4537
78;2;frabo;12;frabo;13;7;0;8467;13;Dass die Juden ebenso ein Volk von Tätern sind wie andere, halte ich für unbestreitbar.;0;0;0;0;1508,20193081118;0;4839,30769230769
78;2;frabo;12;frabo;14;2;0;6692;14;Sollte sich eine Möglichkeit ergeben, einmal in direkten Kontakt mit Vertretern des Judentums zu treten, werde ich sie wahrnehmen.;0;0;0;0;1531,2983233012;0;4971,64285714286
78;2;frabo;12;frabo;15;1;0;6958;15;Ich fühle mich schuldig für die negativen Dinge, die meine deutschen Vorfahren den Juden angetan haben.;0;0;0;0;1562,18580688665;0;5104,06666666667
78;2;frabo;12;frabo;16;5;0;3989;16;Die deutschen Juden fühlen sich stärker mit Israel als mit Deutschland verbunden.;0;0;0;0;1534,74440325851;0;5034,375
78;2;frabo;12;frabo;17;4;0;5216;17;Bei der Politik, die Israel macht, kann ich gut verstehen, dass man etwas gegen Juden hat.;0;0;0;0;1486,66264122817;0;5045,05882352941
78;2;frabo;12;frabo;18;1;0;4899;18;Ich kann mich leicht schuldig fühlen für die negativen Folgen, die durch Deutsche veranlasst wurden.;0;0;0;0;1442,68542379347;0;5036,94444444444
78;2;frabo;12;frabo;19;1;0;3854;19;Ich kann es mir nicht gut vorstellen, jüdische Freunde zu haben.;0;0;0;0;1428,06217000644;0;4974,68421052632
78;2;frabo;12;frabo;20;6;0;5092;20;Ich ärgere mich darüber, dass den Deutschen auch heute noch die Verbrechen an Juden vorgehalten werden.;0;0;0;0;1390,22116661532;0;4980,55
78;2;frabo;12;frabo;21;7;0;3678;21;Wir sollten uns lieber gegenwärtigen Problemen widmen als Ereignissen, die mehr als 60 Jahre vergangen sind.;0;0;0;0;1384,51123574522;0;4918,52380952381
78;2;frabo;12;frabo;22;4;0;4715;22;Die Juden sollten aufhören, sich ständig darüber zu beschweren, was ihnen in Nazi-Deutschland widerfahren ist.;0;0;0;0;1351,84118473458;0;4909,27272727273
78;2;frabo;12;frabo;23;7;0;3057;23;Ich bedauere die verletzenden Taten der Deutschen gegenüber den Juden.;0;0;0;0;1376,07330728983;0;4828,73913043478
78;2;frabo;12;frabo;24;7;0;3127;24;Juden haben viel zum deutschen kulturellen Leben beigetragen.;0;0;0;0;1389,93217434354;0;4757,83333333333
78;2;frabo;12;frabo;25;7;0;5127;25;Sollte die von mir präferierte Partei einen Kandidaten nominieren, der Jude ist, wäre ich damit einverstanden, dass ein Jude deutscher Kanzler wird.;0;0;0;0;1362,66888861528;0;4772,6
78;2;frabo;12;frabo;26;7;0;4869;26;Ich bedauere die Verbrechen am jüdischen Volk durch Deutsche zutiefst.;0;0;0;0;1335,27123145017;0;4776,30769230769
78;2;frabo;12;frabo;27;4;0;13273;27;Die Juden hierzulande interessieren sich mehr für deutsche als für israelische Angelegenheiten.;0;0;0;0;2094,80738971391;0;5091
78;2;frabo;12;frabo;28;6;0;8467;28;Es macht mich wütend, dass die Vertreibung der Deutschen und Bombardierung deutscher Städte immer als kleineres Verbrechen angesehen wird.;0;0;0;0;2152,3802057872;0;5211,57142857143
78;2;frabo;12;frabo;29;3;0;5813;29;Ich würde gerne meinen Teil dazu beitragen, die gesellschaftliche Isolierung von Juden zu durchbrechen.;0;0;0;0;2116,54400081575;0;5232,31034482759
78;2;frabo;12;frabo;30;5;0;3108;30;Juden sind warme und freundliche Menschen.;0;0;0;0;2115,58673283275;0;5161,5
78;2;frabo;12;frabo;31;7;0;4225;31;Ich bin es leid, immer wieder von den deutschen Verbrechen an den Juden zu hören.;0;0;0;0;2086,81775587533;0;5131,29032258064
78;2;frabo;12;frabo;32;2;0;8872;32;Ich sehe keine Notwendigkeit, den Schaden auszugleichen, der dem jüdischen Volk zugefügt wurde.;0;0;0;0;2156,75892498069;0;5248,1875
78;2;frabo;12;frabo;33;4;0;6438;33;Bei der Auseinandersetzung mit der Verfolgung der Juden überkommt mich ein intensives Gefühl des Bedauerns.;0;0;0;0;2132,87244740372;0;5284,24242424242
78;2;frabo;12;frabo;34;5;0;7760;34;Was der Staat Israel heute mit den Palästinensern macht, ist im Prinzip auch nichts anderes als das, was die Nazis im Dritten Reich mit den Juden gemacht haben.;0;0;0;0;2142,79437977859;0;5357,05882352941
78;2;frabo;12;frabo;35;1;0;2945;35;Juden sorgen mit ihren Ideen immer für Unfrieden.;0;0;0;0;2150,05837325487;0;5288,14285714286
78;2;frabo;12;frabo;36;1;0;4436;36;Wenn ich an den Völkermord an den Juden denke, so überkommt mich keinerlei Gefühl von Schuld.;0;0;0;0;2123,8745656547;0;5264,47222222222
78;2;frabo;12;frabo;37;1;0;3858;37;Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen.;0;0;0;0;2106,89483989267;0;5226,45945945946
78;2;frabo;12;frabo;38;1;0;8001;38;Ich empfinde kein großes Bedauern, wenn ich an die Diskriminierung und Verfolgung der Juden durch Deutsche denke.;0;0;0;0;2126,40862993239;0;5299,47368421053
78;2;frabo;12;frabo;39;1;0;3805;39;Juden haben zu viel Einfluss auf die öffentliche Meinung in diesem Land.;0;0;0;0;2111,84559516404;0;5261,15384615385
78;2;frabo;12;frabo;40;2;0;6023;40;Ich denke nicht, dass ich dafür verantwortlich bin, für den durch Deutsche an Juden angerichteten Schaden Wiedergutmachung zu leisten.;0;0;0;0;2088,07228237201;0;5280,2
78;2;frabo;12;frabo;41;1;0;5413;41;Juden werden in Deutschland als unantastbare Moralinstitution gesehen.;0;0;0;0;2061,91048603935;0;5283,43902439024
78;2;frabo;12;frabo;42;1;0;5674;42;Durch die israelische Politik werden mir die Juden immer unsympathischer.;0;0;0;0;2037,50145963765;0;5292,7380952381
78;2;frabo;12;frabo;43;2;0;4266;43;Ich möchte das jüdische Volk für das Leid, das ihnen durch Deutsche widerfahren ist, entschädigen.;0;0;0;0;2019,17931916004;0;5268,86046511628
78;2;frabo;12;frabo;44;3;0;7207;44;Israel führt einen Vernichtungskrieg gegen die Palästinenser.;0;0;0;0;2016,83950103589;0;5312,90909090909
78;2;frabo;12;frabo;45;2;0;8830;45;Die Juden nutzen die Erinnerung an den Holocaust heute für ihren eigenen Vorteil aus.;0;0;0;0;2061,57281528625;0;5391,06666666667
78;2;frabo;12;frabo;46;1;0;3843;46;Ich glaube, dass ich den Schaden, der den Juden durch die Deutschen zugefügt wurde, wieder reparieren sollte.;0;0;0;0;2051,27624854043;0;5357,41304347826
78;2;frabo;12;frabo;47;1;0;2675;47;Manchmal habe ich das Gefühl, dass die Juden unser schlechtes Gewissen ausnutzen.;0;0;0;0;2066,24153936137;0;5300,34042553191
78;2;frabo;12;frabo;48;6;0;4752;48;Oft wird zu viel auf jüdisches Leid im 2. Weltkrieg geschaut und vergessen, dass es auch andere Opfer gab.;0;0;0;0;2045,67369991522;0;5288,91666666667
78;2;frabo;12;frabo;49;1;0;2368;49;Ich habe selber persönlichen Kontakt mit jüdischen Menschen.;0;0;0;0;2066,81285642977;0;5229,30612244898
78;2;mc2;13;mc2;1;2;1;28848;1;Bitte erinnern Sie sich kurz an den einleitenden Text. Wurde dort auf heute noch anhaltende Folgen für die Opfer hingewiesen?;0;0;0;0;0;100;28848
79;1;intro;1;intro;1;57;0;177586;1;humfak_leiste.jpg;1; ;1; ;0;0;177586
79;1;intro;1;baseline;2;0;0;119700;1;Bitte warten Sie einen Moment.  Nach 2 Minuten geht es automatisch weiter.;0;0;0;0;40931,5831357645;0;148643
79;1;code;2;invalidcode;2;0;0;1700;1;Ungültiger Code. Bitte versuchen Sie es noch einmal.;0;0;0;0;46643,5917141894;0;34682
79;1;code;2;invalidcode;4;0;0;1700;1;Ungültiger Code. Bitte versuchen Sie es noch einmal.;0;0;0;0;31249,4720595405;0;22140
79;1;code;2;sex;7;1;0;2873;1;Bitte geben Sie Ihr Geschlecht an;0;0;0;0;25905,8415705067;14;20111,1428571429
79;1;prime_instr;3;pre_prime;1;25;0;11210;1;Bitte melden Sie sich jetzt bei der Versuchsleiterin. Diese wird dann diesen Untersuchungsabschnitt starten.;0;0;0;0;0;0;11210
79;1;prime_instr;3;pre_prime_interval;2;0;0;9700;1;Bitte warten Sie einen Moment. Es geht gleich weiter...;0;0;0;0;1067,73123959169;0;10455
79;1;primefolgen;4;gedanken_instr;1;57;0;258805;1;Bitte formulieren Sie in Stichworten kurz Gedanken, die Ihnen beim Lesen des Textes gekommen sind.   Verwenden Sie dazu den bereitgelegten Zettel und Stift.  Wenn Sie damit fertig sind, drücken Sie eine beliebige Taste, um fortzufahren.;0;0;0;0;0;0;258805
79;1;ipanat1;5;ipanat1;1;5;0;16659;1;Freude;0;0;0;0;0;0;16659
79;1;ipanat1;5;ipanat1;2;5;0;13451;2;Ärger;0;0;0;0;2268,39855404644;0;15055
79;1;ipanat1;5;ipanat1;3;2;0;6121;3;Angst;0;0;0;0;5401,69121664688;0;12077
79;1;ipanat1;5;ipanat1;4;2;0;6482;4;Scham;0;0;0;0;5222,85218215743;0;10678,25
79;1;ipanat1;5;ipanat1;5;5;0;5288;5;Gute Laune;0;0;0;0;5125,38756583344;0;9600,2
79;1;ipanat1;5;ipanat1;6;4;0;5935;6;Gereiztheit;0;0;0;0;4822,30511961517;0;8989,33333333333
79;1;ipanat1;5;ipanat1;7;5;0;5507;7;Furcht;0;0;0;0;4594,69623328795;0;8491,85714285714
79;1;ipanat1;5;ipanat1;8;5;0;10591;8;Bedauern;0;0;0;0;4318,11800110055;0;8754,25
79;1;ipanat1;5;ipanat1;9;6;0;3033;9;Begeisterung;0;0;0;0;4466,80445372055;0;8118,55555555555
79;1;ipanat1;5;ipanat1;10;5;0;3986;10;Wut;0;0;0;0;4409,44630058897;0;7705,3
79;1;ipanat1;5;ipanat1;11;7;0;2964;11;Schrecken;0;0;0;0;4420,6927758194;0;7274,27272727273
79;1;ipanat1;5;ipanat1;12;6;0;4861;12;Schuldgefühl;0;0;0;0;4272,14878514598;0;7073,16666666667
79;1;ipanat2;6;ipanat2;1;2;0;6532;1;Freude;0;0;0;0;0;0;6532
79;1;ipanat2;6;ipanat2;2;5;0;7594;2;Ärger;0;0;0;0;750,947401620113;0;7063
79;1;ipanat2;6;ipanat2;3;6;0;3946;3;Angst;0;0;0;0;1876,3059452019;0;6024
79;1;ipanat2;6;ipanat2;4;4;0;2964;4;Scham;0;0;0;0;2165,15957841449;0;5259
79;1;ipanat2;6;ipanat2;5;2;0;4435;5;Gute Laune;0;0;0;0;1910,9506011407;0;5094,2
79;1;ipanat2;6;ipanat2;6;1;0;4692;6;Gereiztheit;0;0;0;0;1717,07500321525;0;5027,16666666667
79;1;ipanat2;6;ipanat2;7;6;0;3095;7;Furcht;0;0;0;0;1729,24245731779;0;4751,14285714286
79;1;ipanat2;6;ipanat2;8;4;0;2859;8;Bedauern;0;0;0;0;1735,11448263714;0;4514,625
79;1;ipanat2;6;ipanat2;9;6;0;5659;9;Begeisterung;0;0;0;0;1667,27470575321;0;4641,77777777778
